Department	Vote	App ID	MCOA ID	Description	Appropriation Type	Output Expense Type	Functional Classification	Amount ($000)	Year	Amount_Type_Desc	Periodicity	Current Scope
Ministry of Economic Development	Commerce	9562	9562	Input Methodologies	Non-Departmental Output Expenses		Other Economic	4,910	2010	Actuals	A	This appropriation is limited to the development, implementation, monitoring and administration of input methodologies relating to regulated businesses as prescribed under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9562	9562	Input Methodologies	Non-Departmental Output Expenses		Other Economic	3,159	2011	Actuals	A	This appropriation is limited to the development, implementation, monitoring and administration of input methodologies relating to regulated businesses as prescribed under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9562	9562	Input Methodologies	Non-Departmental Output Expenses		Other Economic	610	2012	Estimated Actual	A	This appropriation is limited to the development, implementation, monitoring and administration of input methodologies relating to regulated businesses as prescribed under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9563	9563	Regulation of Airport Services	Non-Departmental Output Expenses		Transport and Communications	687	2010	Actuals	A	This appropriation is limited to the regulation of specified airport services provided by Auckland, Wellington and Christchurch International Airports, under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9563	9563	Regulation of Airport Services	Non-Departmental Output Expenses		Transport and Communications	695	2011	Actuals	A	This appropriation is limited to the regulation of specified airport services provided by Auckland, Wellington and Christchurch International Airports, under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9563	9563	Regulation of Airport Services	Non-Departmental Output Expenses		Transport and Communications	400	2012	Estimated Actual	A	This appropriation is limited to the regulation of specified airport services provided by Auckland, Wellington and Christchurch International Airports, under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9563	9563	Regulation of Airport Services	Non-Departmental Output Expenses		Transport and Communications	1,019	2013	Main Estimates	A	This appropriation is limited to the regulation of specified airport services provided by Auckland, Wellington and Christchurch International Airports, under Part 4 of the Commerce Act 1986.
Ministry of Economic Development	Commerce	9564	9564	Regulation of Natural Gas Services	Non-Departmental Output Expenses		Fuel and Energy	1,441	2010	Actuals	A	This appropriation is limited to the regulation of natural gas services under Part 4 of the Commerce Act 1986 and ongoing administration of the Part 5 control regime over the gas pipeline services of Powerco and Vector.
Ministry of Economic Development	Commerce	9564	9564	Regulation of Natural Gas Services	Non-Departmental Output Expenses		Fuel and Energy	1,547	2011	Actuals	A	This appropriation is limited to the regulation of natural gas services under Part 4 of the Commerce Act 1986 and ongoing administration of the Part 5 control regime over the gas pipeline services of Powerco and Vector.
Ministry of Economic Development	Commerce	9564	9564	Regulation of Natural Gas Services	Non-Departmental Output Expenses		Fuel and Energy	2,900	2012	Estimated Actual	A	This appropriation is limited to the regulation of natural gas services under Part 4 of the Commerce Act 1986 and ongoing administration of the Part 5 control regime over the gas pipeline services of Powerco and Vector.
Ministry of Economic Development	Commerce	9564	9564	Regulation of Natural Gas Services	Non-Departmental Output Expenses		Fuel and Energy	2,156	2013	Main Estimates	A	This appropriation is limited to the regulation of natural gas services under Part 4 of the Commerce Act 1986 and ongoing administration of the Part 5 control regime over the gas pipeline services of Powerco and Vector.
Ministry of Economic Development	Commerce	9617	9617	Regulation of Anti-Money Laundering and Countering Financing of Terrorism	Non-Departmental Output Expenses		Core Government Services	1,920	2010	Actuals	A	This appropriation is limited to the supervision, by the Securities Commission, of the financial sector in relation to anti-money laundering and countering financing of terrorism
Ministry of Economic Development	Commerce	9617	9617	Regulation of Anti-Money Laundering and Countering Financing of Terrorism	Non-Departmental Output Expenses		Core Government Services	2,441	2011	Actuals	A	This appropriation is limited to the supervision, by the Securities Commission, of the financial sector in relation to anti-money laundering and countering financing of terrorism
Ministry of Economic Development	Commerce	9707	9707	Regulation of Auditors	Non-Departmental Output Expenses		Core Government Services	400	2012	Estimated Actual	A	This appropriation is limited to the oversight and regulation of professional accounting bodies, auditing firms and auditors for the purpose of promoting audit quality.
Ministry of Economic Development	Commerce	9707	9707	Regulation of Auditors	Non-Departmental Output Expenses		Core Government Services	600	2013	Main Estimates	A	This appropriation is limited to the oversight and regulation of professional accounting bodies, auditing firms and auditors for the purpose of promoting audit quality.
Ministry of Economic Development	Commerce	9735	9735	Financial Advisers and Financial Service Providers	Non-Departmental Output Expenses		Other Economic	4,921	2011	Actuals	A	This appropriation is limited to the performance of statutory functions by the Securities Commission in its role as regulator of financial advisers and financial service providers.
